time_index,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,lagging_current_power_factor,leading_current_power_factor,nsm,month,day,hour,day_of_week_num,weekstatus_weekday,weekstatus_weekend,day_of_week_friday,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,usage_kwh
1079,5.22,0.0,67.3,100.0,20700,1,12,5,4,1,0,1,0,0,0,0,0,0,4.75
1080,5.08,0.0,68.07,100.0,21600,1,12,6,4,1,0,1,0,0,0,0,0,0,4.72
1081,4.97,0.0,69.09,100.0,22500,1,12,6,4,1,0,1,0,0,0,0,0,0,4.75
1082,5.04,0.0,68.89,100.0,23400,1,12,6,4,1,0,1,0,0,0,0,0,0,4.79
1083,4.97,0.0,68.86,100.0,24300,1,12,6,4,1,0,1,0,0,0,0,0,0,4.72
1084,4.82,0.0,69.97,100.0,25200,1,12,7,4,1,0,1,0,0,0,0,0,0,4.72
1085,4.82,0.0,69.35,100.0,26100,1,12,7,4,1,0,1,0,0,0,0,0,0,4.64
1086,4.54,0.0,75.7,100.0,27000,1,12,7,4,1,0,1,0,0,0,0,0,0,5.26
1087,4.46,0.04,82.82,100.0,27900,1,12,7,4,1,0,1,0,0,0,0,0,0,6.59
1088,4.18,0.0,86.14,100.0,28800,1,12,8,4,1,0,1,0,0,0,0,0,0,7.09
1089,25.81,0.0,81.84,100.0,29700,1,12,8,4,1,0,1,0,0,0,0,0,0,36.76
1090,72.18,0.0,84.63,100.0,30600,1,12,8,4,1,0,1,0,0,0,0,0,0,114.66
1091,68.08,0.0,85.89,100.0,31500,1,12,8,4,1,0,1,0,0,0,0,0,0,114.19
1092,51.3,0.0,91.85,100.0,32400,1,12,9,4,1,0,1,0,0,0,0,0,0,119.2
1093,50.08,0.0,93.33,100.0,33300,1,12,9,4,1,0,1,0,0,0,0,0,0,130.18
1094,63.65,0.0,91.38,100.0,34200,1,12,9,4,1,0,1,0,0,0,0,0,0,143.17
1095,33.26,0.0,94.77,100.0,35100,1,12,9,4,1,0,1,0,0,0,0,0,0,98.78
1096,23.9,0.0,97.3,100.0,36000,1,12,10,4,1,0,1,0,0,0,0,0,0,100.69
1097,23.36,0.0,97.45,100.0,36900,1,12,10,4,1,0,1,0,0,0,0,0,0,101.48
1098,24.48,0.0,97.24,100.0,37800,1,12,10,4,1,0,1,0,0,0,0,0,0,102.1
1099,34.09,0.0,96.02,100.0,38700,1,12,10,4,1,0,1,0,0,0,0,0,0,117.18
1100,30.85,0.0,96.18,100.0,39600,1,12,11,4,1,0,1,0,0,0,0,0,0,108.32
1101,55.51,0.0,91.06,100.0,40500,1,12,11,4,1,0,1,0,0,0,0,0,0,122.33
1102,35.24,0.0,92.16,100.0,41400,1,12,11,4,1,0,1,0,0,0,0,0,0,83.7
1103,59.98,0.0,87.0,100.0,42300,1,12,11,4,1,0,1,0,0,0,0,0,0,105.84
1104,61.88,0.0,87.91,100.0,43200,1,12,12,4,1,0,1,0,0,0,0,0,0,114.12
1105,8.71,18.61,94.78,81.19,44100,1,12,12,4,1,0,1,0,0,0,0,0,0,25.88
1106,0.0,25.38,100.0,42.8,45000,1,12,12,4,1,0,1,0,0,0,0,0,0,12.02
1107,0.0,24.66,100.0,44.78,45900,1,12,12,4,1,0,1,0,0,0,0,0,0,12.35
1108,0.0,24.73,100.0,44.24,46800,1,12,13,4,1,0,1,0,0,0,0,0,0,12.2
1109,43.38,3.82,92.69,99.94,47700,1,12,13,4,1,0,1,0,0,0,0,0,0,107.1
1110,40.46,0.0,92.74,100.0,48600,1,12,13,4,1,0,1,0,0,0,0,0,0,100.3
1111,42.16,0.0,91.49,100.0,49500,1,12,13,4,1,0,1,0,0,0,0,0,0,95.58
1112,42.91,0.0,92.54,100.0,50400,1,12,14,4,1,0,1,0,0,0,0,0,0,104.8
1113,57.28,0.0,91.34,100.0,51300,1,12,14,4,1,0,1,0,0,0,0,0,0,128.56
1114,58.28,0.0,91.51,100.0,52200,1,12,14,4,1,0,1,0,0,0,0,0,0,132.3
1115,48.1,0.0,92.48,100.0,53100,1,12,14,4,1,0,1,0,0,0,0,0,0,116.89
1116,42.95,0.0,92.48,100.0,54000,1,12,15,4,1,0,1,0,0,0,0,0,0,104.44
1117,62.82,0.0,89.77,100.0,54900,1,12,15,4,1,0,1,0,0,0,0,0,0,128.02
1118,61.13,0.0,91.0,100.0,55800,1,12,15,4,1,0,1,0,0,0,0,0,0,134.14
1119,49.82,0.0,91.42,100.0,56700,1,12,15,4,1,0,1,0,0,0,0,0,0,112.36
1120,46.19,0.0,88.69,100.0,57600,1,12,16,4,1,0,1,0,0,0,0,0,0,88.67
1121,46.8,0.0,92.32,100.0,58500,1,12,16,4,1,0,1,0,0,0,0,0,0,112.43
1122,35.21,0.0,92.15,100.0,59400,1,12,16,4,1,0,1,0,0,0,0,0,0,83.52
1123,46.4,0.0,92.87,100.0,60300,1,12,16,4,1,0,1,0,0,0,0,0,0,116.24
1124,27.97,0.0,94.31,100.0,61200,1,12,17,4,1,0,1,0,0,0,0,0,0,79.34
1125,24.41,0.0,94.71,100.0,62100,1,12,17,4,1,0,1,0,0,0,0,0,0,72.07
1126,57.56,0.0,91.59,100.0,63000,1,12,17,4,1,0,1,0,0,0,0,0,0,131.33
1127,1.26,6.3,99.95,98.77,63900,1,12,17,4,1,0,1,0,0,0,0,0,0,39.78
1128,0.0,8.17,100.0,97.67,64800,1,12,18,4,1,0,1,0,0,0,0,0,0,37.22
1129,48.2,0.61,86.89,100.0,65700,1,12,18,4,1,0,1,0,0,0,0,0,0,84.6
1130,63.54,0.0,87.3,100.0,66600,1,12,18,4,1,0,1,0,0,0,0,0,0,113.76
1131,57.02,0.0,89.99,100.0,67500,1,12,18,4,1,0,1,0,0,0,0,0,0,117.65
1132,44.57,0.0,92.83,100.0,68400,1,12,19,4,1,0,1,0,0,0,0,0,0,111.28
1133,31.93,0.0,92.36,100.0,69300,1,12,19,4,1,0,1,0,0,0,0,0,0,76.9
1134,50.62,0.0,92.2,100.0,70200,1,12,19,4,1,0,1,0,0,0,0,0,0,120.53
1135,59.94,0.0,89.62,100.0,71100,1,12,19,4,1,0,1,0,0,0,0,0,0,121.07
1136,39.89,0.0,91.43,100.0,72000,1,12,20,4,1,0,1,0,0,0,0,0,0,90.07
1137,40.1,0.0,93.45,100.0,72900,1,12,20,4,1,0,1,0,0,0,0,0,0,105.3
1138,48.02,0.0,92.54,100.0,73800,1,12,20,4,1,0,1,0,0,0,0,0,0,117.29
1139,24.66,0.04,96.52,100.0,74700,1,12,20,4,1,0,1,0,0,0,0,0,0,90.97
1140,0.61,6.34,99.99,98.56,75600,1,12,21,4,1,0,1,0,0,0,0,0,0,36.9
1141,0.0,25.24,100.0,34.54,76500,1,12,21,4,1,0,1,0,0,0,0,0,0,9.29
1142,0.0,26.78,100.0,20.15,77400,1,12,21,4,1,0,1,0,0,0,0,0,0,5.51
1143,0.0,26.78,100.0,18.88,78300,1,12,21,4,1,0,1,0,0,0,0,0,0,5.15
1144,0.0,26.78,100.0,19.13,79200,1,12,22,4,1,0,1,0,0,0,0,0,0,5.22
1145,1.66,15.88,94.91,30.03,80100,1,12,22,4,1,0,1,0,0,0,0,0,0,5.0
1146,4.9,0.0,69.6,100.0,81000,1,12,22,4,1,0,1,0,0,0,0,0,0,4.75
1147,4.93,0.0,69.38,100.0,81900,1,12,22,4,1,0,1,0,0,0,0,0,0,4.75
1148,5.0,0.0,69.18,100.0,82800,1,12,23,4,1,0,1,0,0,0,0,0,0,4.79
1149,3.71,0.0,78.62,100.0,83700,1,12,23,4,1,0,1,0,0,0,0,0,0,4.72
1150,3.38,0.0,80.83,100.0,84600,1,12,23,4,1,0,1,0,0,0,0,0,0,4.64
1151,3.46,0.0,80.17,100.0,85500,1,12,23,4,1,0,1,0,0,0,0,0,0,4.64
1152,3.42,0.0,80.31,100.0,0,1,12,0,4,1,0,1,0,0,0,0,0,0,4.61
1153,3.46,0.0,79.98,100.0,900,1,13,0,5,0,1,0,0,1,0,0,0,0,4.61
1154,3.64,0.0,78.94,100.0,1800,1,13,0,5,0,1,0,0,1,0,0,0,0,4.68
1155,3.89,0.0,76.63,100.0,2700,1,13,0,5,0,1,0,0,1,0,0,0,0,4.64
1156,3.85,0.0,77.23,100.0,3600,1,13,1,5,0,1,0,0,1,0,0,0,0,4.68
1157,3.96,0.0,76.06,100.0,4500,1,13,1,5,0,1,0,0,1,0,0,0,0,4.64
1158,3.89,0.0,76.63,100.0,5400,1,13,1,5,0,1,0,0,1,0,0,0,0,4.64
1159,3.74,0.0,78.12,100.0,6300,1,13,1,5,0,1,0,0,1,0,0,0,0,4.68
1160,3.96,0.0,76.61,100.0,7200,1,13,2,5,0,1,0,0,1,0,0,0,0,4.72
1161,4.0,0.0,76.29,100.0,8100,1,13,2,5,0,1,0,0,1,0,0,0,0,4.72
1162,4.18,0.0,74.86,100.0,9000,1,13,2,5,0,1,0,0,1,0,0,0,0,4.72
1163,4.14,0.0,75.39,100.0,9900,1,13,2,5,0,1,0,0,1,0,0,0,0,4.75
1164,4.07,0.0,75.94,100.0,10800,1,13,3,5,0,1,0,0,1,0,0,0,0,4.75
1165,4.46,0.0,72.9,100.0,11700,1,13,3,5,0,1,0,0,1,0,0,0,0,4.75
1166,4.32,0.0,73.77,100.0,12600,1,13,3,5,0,1,0,0,1,0,0,0,0,4.72
1167,4.28,0.0,74.29,100.0,13500,1,13,3,5,0,1,0,0,1,0,0,0,0,4.75
1168,4.14,0.0,75.66,100.0,14400,1,13,4,5,0,1,0,0,1,0,0,0,0,4.79
1169,4.0,0.0,76.29,100.0,15300,1,13,4,5,0,1,0,0,1,0,0,0,0,4.72
1170,4.28,0.0,74.29,100.0,16200,1,13,4,5,0,1,0,0,1,0,0,0,0,4.75
1171,4.07,0.0,75.73,100.0,17100,1,13,4,5,0,1,0,0,1,0,0,0,0,4.72
1172,4.18,0.0,75.07,100.0,18000,1,13,5,5,0,1,0,0,1,0,0,0,0,4.75
1173,4.25,0.0,74.8,100.0,18900,1,13,5,5,0,1,0,0,1,0,0,0,0,4.79
1174,4.32,0.0,73.77,100.0,19800,1,13,5,5,0,1,0,0,1,0,0,0,0,4.72
1175,4.39,0.0,73.44,100.0,20700,1,13,5,5,0,1,0,0,1,0,0,0,0,4.75
1176,4.21,0.0,74.63,100.0,21600,1,13,6,5,0,1,0,0,1,0,0,0,0,4.72
1177,4.43,0.0,73.13,100.0,22500,1,13,6,5,0,1,0,0,1,0,0,0,0,4.75
1178,4.18,0.0,75.07,100.0,23400,1,13,6,5,0,1,0,0,1,0,0,0,0,4.75
1179,4.32,0.0,73.77,100.0,24300,1,13,6,5,0,1,0,0,1,0,0,0,0,4.72
1180,4.25,0.0,74.31,100.0,25200,1,13,7,5,0,1,0,0,1,0,0,0,0,4.72
1181,4.07,0.0,75.46,100.0,26100,1,13,7,5,0,1,0,0,1,0,0,0,0,4.68
1182,3.96,0.0,79.04,100.0,27000,1,13,7,5,0,1,0,0,1,0,0,0,0,5.11
1183,4.14,0.0,83.73,100.0,27900,1,13,7,5,0,1,0,0,1,0,0,0,0,6.34
1184,4.07,0.0,85.94,100.0,28800,1,13,8,5,0,1,0,0,1,0,0,0,0,6.84
1185,32.36,0.0,83.33,100.0,29700,1,13,8,5,0,1,0,0,1,0,0,0,0,48.78
1186,58.46,0.0,84.97,100.0,30600,1,13,8,5,0,1,0,0,1,0,0,0,0,94.21
1187,68.62,0.0,84.02,100.0,31500,1,13,8,5,0,1,0,0,1,0,0,0,0,106.34
1188,21.46,0.0,94.69,100.0,32400,1,13,9,5,0,1,0,0,1,0,0,0,0,63.22
1189,29.88,0.0,95.86,100.0,33300,1,13,9,5,0,1,0,0,1,0,0,0,0,100.58
1190,29.84,0.0,95.12,100.0,34200,1,13,9,5,0,1,0,0,1,0,0,0,0,91.94
1191,11.27,0.0,98.12,100.0,35100,1,13,9,5,0,1,0,0,1,0,0,0,0,57.31
1192,11.34,0.0,97.78,100.0,36000,1,13,10,5,0,1,0,0,1,0,0,0,0,52.96
1193,14.18,0.0,96.65,100.0,36900,1,13,10,5,0,1,0,0,1,0,0,0,0,53.42
1194,26.93,0.0,96.4,100.0,37800,1,13,10,5,0,1,0,0,1,0,0,0,0,97.7
1195,26.17,0.0,96.85,100.0,38700,1,13,10,5,0,1,0,0,1,0,0,0,0,101.7
1196,28.33,0.0,96.1,100.0,39600,1,13,11,5,0,1,0,0,1,0,0,0,0,98.42
1197,51.26,0.0,90.16,100.0,40500,1,13,11,5,0,1,0,0,1,0,0,0,0,106.81
1198,47.27,0.0,89.59,100.0,41400,1,13,11,5,0,1,0,0,1,0,0,0,0,95.33
1199,46.51,0.0,91.04,100.0,42300,1,13,11,5,0,1,0,0,1,0,0,0,0,102.35
1200,49.43,0.0,89.5,100.0,43200,1,13,12,5,0,1,0,0,1,0,0,0,0,99.18
1201,0.32,19.84,99.93,38.95,44100,1,13,12,5,0,1,0,0,1,0,0,0,0,8.39
1202,0.0,25.45,100.0,27.08,45000,1,13,12,5,0,1,0,0,1,0,0,0,0,7.16
1203,0.0,25.52,100.0,26.28,45900,1,13,12,5,0,1,0,0,1,0,0,0,0,6.95
1204,0.0,25.7,100.0,25.86,46800,1,13,13,5,0,1,0,0,1,0,0,0,0,6.88
1205,10.4,6.8,97.85,99.07,47700,1,13,13,5,0,1,0,0,1,0,0,0,0,49.39
1206,24.16,0.0,96.82,100.0,48600,1,13,13,5,0,1,0,0,1,0,0,0,0,93.53
1207,25.45,0.0,96.49,100.0,49500,1,13,13,5,0,1,0,0,1,0,0,0,0,93.56
1208,32.11,0.0,94.63,100.0,50400,1,13,14,5,0,1,0,0,1,0,0,0,0,93.96
1209,32.04,0.0,94.41,100.0,51300,1,13,14,5,0,1,0,0,1,0,0,0,0,91.73
1210,30.38,0.0,95.28,100.0,52200,1,13,14,5,0,1,0,0,1,0,0,0,0,95.33
1211,29.05,0.0,94.68,100.0,53100,1,13,14,5,0,1,0,0,1,0,0,0,0,85.5
1212,20.66,0.0,96.81,100.0,54000,1,13,15,5,0,1,0,0,1,0,0,0,0,79.81
1213,36.36,0.0,94.87,100.0,54900,1,13,15,5,0,1,0,0,1,0,0,0,0,109.12
1214,24.62,0.0,95.71,100.0,55800,1,13,15,5,0,1,0,0,1,0,0,0,0,81.29
1215,41.87,0.0,93.71,100.0,56700,1,13,15,5,0,1,0,0,1,0,0,0,0,112.39
1216,29.84,0.0,96.15,100.0,57600,1,13,16,5,0,1,0,0,1,0,0,0,0,104.44
1217,31.9,0.0,92.76,100.0,58500,1,13,16,5,0,1,0,0,1,0,0,0,0,79.2
1218,26.46,0.0,93.35,100.0,59400,1,13,16,5,0,1,0,0,1,0,0,0,0,68.87
1219,21.49,0.0,94.58,100.0,60300,1,13,16,5,0,1,0,0,1,0,0,0,0,62.57
1220,21.35,0.0,95.61,100.0,61200,1,13,17,5,0,1,0,0,1,0,0,0,0,69.62
1221,1.69,19.98,99.53,65.65,62100,1,13,17,5,0,1,0,0,1,0,0,0,0,17.39
1222,0.0,26.42,100.0,19.63,63000,1,13,17,5,0,1,0,0,1,0,0,0,0,5.29
1223,0.0,26.5,100.0,19.18,63900,1,13,17,5,0,1,0,0,1,0,0,0,0,5.18
1224,0.0,26.6,100.0,19.11,64800,1,13,18,5,0,1,0,0,1,0,0,0,0,5.18
1225,0.0,10.37,100.0,42.72,65700,1,13,18,5,0,1,0,0,1,0,0,0,0,4.9
1226,0.0,9.0,100.0,47.51,66600,1,13,18,5,0,1,0,0,1,0,0,0,0,4.86
1227,0.0,23.08,100.0,21.17,67500,1,13,18,5,0,1,0,0,1,0,0,0,0,5.0
1228,0.0,26.82,100.0,18.22,68400,1,13,19,5,0,1,0,0,1,0,0,0,0,4.97
1229,0.0,26.86,100.0,18.44,69300,1,13,19,5,0,1,0,0,1,0,0,0,0,5.04
1230,0.0,26.89,100.0,18.28,70200,1,13,19,5,0,1,0,0,1,0,0,0,0,5.0
1231,0.0,26.82,100.0,18.33,71100,1,13,19,5,0,1,0,0,1,0,0,0,0,5.0
1232,0.0,26.75,100.0,18.52,72000,1,13,20,5,0,1,0,0,1,0,0,0,0,5.04
1233,0.0,26.75,100.0,18.37,72900,1,13,20,5,0,1,0,0,1,0,0,0,0,5.0
1234,0.0,26.89,100.0,18.56,73800,1,13,20,5,0,1,0,0,1,0,0,0,0,5.08
1235,0.0,27.0,100.0,18.1,74700,1,13,20,5,0,1,0,0,1,0,0,0,0,4.97
1236,0.0,26.89,100.0,18.28,75600,1,13,21,5,0,1,0,0,1,0,0,0,0,5.0
1237,0.0,26.75,100.0,18.37,76500,1,13,21,5,0,1,0,0,1,0,0,0,0,5.0
1238,0.0,26.78,100.0,18.64,77400,1,13,21,5,0,1,0,0,1,0,0,0,0,5.08
1239,0.0,26.78,100.0,18.5,78300,1,13,21,5,0,1,0,0,1,0,0,0,0,5.04
1240,0.0,26.78,100.0,18.5,79200,1,13,22,5,0,1,0,0,1,0,0,0,0,5.04
1241,1.76,15.44,94.02,30.02,80100,1,13,22,5,0,1,0,0,1,0,0,0,0,4.86
1242,4.9,0.0,69.07,100.0,81000,1,13,22,5,0,1,0,0,1,0,0,0,0,4.68
1243,4.72,0.0,70.71,100.0,81900,1,13,22,5,0,1,0,0,1,0,0,0,0,4.72
1244,4.39,0.0,72.42,100.0,82800,1,13,23,5,0,1,0,0,1,0,0,0,0,4.61
1245,3.96,0.0,75.36,100.0,83700,1,13,23,5,0,1,0,0,1,0,0,0,0,4.54
1246,3.85,0.0,76.48,100.0,84600,1,13,23,5,0,1,0,0,1,0,0,0,0,4.57
1247,4.07,0.0,74.96,100.0,85500,1,13,23,5,0,1,0,0,1,0,0,0,0,4.61
1248,3.96,0.0,76.06,100.0,0,1,13,0,5,0,1,0,0,1,0,0,0,0,4.64
1249,4.07,0.0,74.68,100.0,900,1,14,0,6,0,1,0,0,0,1,0,0,0,4.57
1250,4.39,0.0,72.42,100.0,1800,1,14,0,6,0,1,0,0,0,1,0,0,0,4.61
1251,4.46,0.0,71.87,100.0,2700,1,14,0,6,0,1,0,0,0,1,0,0,0,4.61
1252,4.32,0.0,72.97,100.0,3600,1,14,1,6,0,1,0,0,0,1,0,0,0,4.61
1253,4.5,0.0,72.08,100.0,4500,1,14,1,6,0,1,0,0,0,1,0,0,0,4.68
1254,4.5,0.0,71.56,100.0,5400,1,14,1,6,0,1,0,0,0,1,0,0,0,4.61
1255,4.93,0.0,68.54,100.0,6300,1,14,1,6,0,1,0,0,0,1,0,0,0,4.64
1256,4.79,0.0,69.58,100.0,7200,1,14,2,6,0,1,0,0,0,1,0,0,0,4.64
1257,4.61,0.0,70.71,100.0,8100,1,14,2,6,0,1,0,0,0,1,0,0,0,4.61
1258,4.64,0.0,71.01,100.0,9000,1,14,2,6,0,1,0,0,0,1,0,0,0,4.68
1259,4.97,0.0,68.24,100.0,9900,1,14,2,6,0,1,0,0,0,1,0,0,0,4.64
1260,4.93,0.0,68.54,100.0,10800,1,14,3,6,0,1,0,0,0,1,0,0,0,4.64
1261,4.79,0.0,69.58,100.0,11700,1,14,3,6,0,1,0,0,0,1,0,0,0,4.64
1262,4.79,0.0,69.34,100.0,12600,1,14,3,6,0,1,0,0,0,1,0,0,0,4.61
1263,5.33,0.0,66.53,100.0,13500,1,14,3,6,0,1,0,0,0,1,0,0,0,4.75
1264,3.89,0.0,72.29,100.0,14400,1,14,4,6,0,1,0,0,0,1,0,0,0,4.07
1265,4.54,0.0,70.4,100.0,15300,1,14,4,6,0,1,0,0,0,1,0,0,0,4.5
1266,4.36,0.0,70.38,100.0,16200,1,14,4,6,0,1,0,0,0,1,0,0,0,4.32
1267,3.74,0.0,74.52,100.0,17100,1,14,4,6,0,1,0,0,0,1,0,0,0,4.18
1268,4.57,0.0,71.02,100.0,18000,1,14,5,6,0,1,0,0,0,1,0,0,0,4.61
1269,3.2,0.0,76.9,100.0,18900,1,14,5,6,0,1,0,0,0,1,0,0,0,3.85
1270,4.43,0.0,72.1,100.0,19800,1,14,5,6,0,1,0,0,0,1,0,0,0,4.61
1271,3.56,0.0,74.95,100.0,20700,1,14,5,6,0,1,0,0,0,1,0,0,0,4.03
1272,4.46,0.0,70.15,100.0,21600,1,14,6,6,0,1,0,0,0,1,0,0,0,4.39
1273,4.39,0.0,70.47,100.0,22500,1,14,6,6,0,1,0,0,0,1,0,0,0,4.36
1274,3.82,0.0,72.91,100.0,23400,1,14,6,6,0,1,0,0,0,1,0,0,0,4.07
1275,5.0,0.0,67.47,100.0,24300,1,14,6,6,0,1,0,0,0,1,0,0,0,4.57
1276,3.64,0.0,73.62,100.0,25200,1,14,7,6,0,1,0,0,0,1,0,0,0,3.96
1277,4.75,0.0,68.45,100.0,26100,1,14,7,6,0,1,0,0,0,1,0,0,0,4.46
1278,4.07,0.0,70.97,100.0,27000,1,14,7,6,0,1,0,0,0,1,0,0,0,4.1
1279,4.25,0.0,70.38,100.0,27900,1,14,7,6,0,1,0,0,0,1,0,0,0,4.21
1280,4.57,0.0,69.84,100.0,28800,1,14,8,6,0,1,0,0,0,1,0,0,0,4.46
1281,16.63,0.0,76.57,100.0,29700,1,14,8,6,0,1,0,0,0,1,0,0,0,19.8
1282,16.42,0.0,77.6,100.0,30600,1,14,8,6,0,1,0,0,0,1,0,0,0,20.2
1283,7.31,0.25,69.06,99.94,31500,1,14,8,6,0,1,0,0,0,1,0,0,0,6.98
1284,0.0,17.89,100.0,45.5,32400,1,14,9,6,0,1,0,0,0,1,0,0,0,9.14
1285,0.0,23.76,100.0,37.39,33300,1,14,9,6,0,1,0,0,0,1,0,0,0,9.58
1286,0.0,23.18,100.0,36.68,34200,1,14,9,6,0,1,0,0,0,1,0,0,0,9.14
1287,0.0,22.61,100.0,40.95,35100,1,14,9,6,0,1,0,0,0,1,0,0,0,10.15
1288,0.04,20.45,100.0,49.53,36000,1,14,10,6,0,1,0,0,0,1,0,0,0,11.66
1289,0.04,13.5,100.0,74.35,36900,1,14,10,6,0,1,0,0,0,1,0,0,0,15.01
1290,0.0,14.08,100.0,74.51,37800,1,14,10,6,0,1,0,0,0,1,0,0,0,15.73
1291,0.0,13.97,100.0,74.39,38700,1,14,10,6,0,1,0,0,0,1,0,0,0,15.55
1292,0.0,21.82,100.0,54.0,39600,1,14,11,6,0,1,0,0,0,1,0,0,0,14.0
1293,0.79,6.37,99.82,90.16,40500,1,14,11,6,0,1,0,0,0,1,0,0,0,13.28
1294,0.94,5.15,99.74,92.93,41400,1,14,11,6,0,1,0,0,0,1,0,0,0,12.96
1295,1.08,5.08,99.7,93.98,42300,1,14,11,6,0,1,0,0,0,1,0,0,0,13.97
1296,0.94,4.14,99.41,90.18,43200,1,14,12,6,0,1,0,0,0,1,0,0,0,8.64
1297,0.0,12.64,100.0,34.0,44100,1,14,12,6,0,1,0,0,0,1,0,0,0,4.57
1298,0.0,23.4,100.0,21.33,45000,1,14,12,6,0,1,0,0,0,1,0,0,0,5.11
1299,0.0,17.21,100.0,24.93,45900,1,14,12,6,0,1,0,0,0,1,0,0,0,4.43
1300,0.0,17.14,100.0,25.18,46800,1,14,13,6,0,1,0,0,0,1,0,0,0,4.46
1301,1.15,13.54,99.85,84.16,47700,1,14,13,6,0,1,0,0,0,1,0,0,0,21.1
1302,1.4,5.26,99.9,98.68,48600,1,14,13,6,0,1,0,0,0,1,0,0,0,32.0
1303,1.12,4.32,99.93,99.04,49500,1,14,13,6,0,1,0,0,0,1,0,0,0,30.96
1304,0.47,5.94,99.99,98.19,50400,1,14,14,6,0,1,0,0,0,1,0,0,0,30.78
1305,0.18,8.75,100.0,95.75,51300,1,14,14,6,0,1,0,0,0,1,0,0,0,29.05
1306,0.0,10.26,100.0,93.94,52200,1,14,14,6,0,1,0,0,0,1,0,0,0,28.12
1307,0.11,9.32,100.0,95.34,53100,1,14,14,6,0,1,0,0,0,1,0,0,0,29.45
1308,0.65,2.52,99.98,99.68,54000,1,14,15,6,0,1,0,0,0,1,0,0,0,31.57
1309,0.68,2.45,99.98,99.7,54900,1,14,15,6,0,1,0,0,0,1,0,0,0,31.61
1310,1.62,2.41,99.88,99.74,55800,1,14,15,6,0,1,0,0,0,1,0,0,0,33.62
1311,3.96,0.86,99.47,99.97,56700,1,14,15,6,0,1,0,0,0,1,0,0,0,38.2
1312,20.92,0.07,94.23,100.0,57600,1,14,16,6,0,1,0,0,0,1,0,0,0,58.86
1313,7.52,1.3,98.35,99.95,58500,1,14,16,6,0,1,0,0,0,1,0,0,0,40.86
1314,0.11,8.71,100.0,95.67,59400,1,14,16,6,0,1,0,0,0,1,0,0,0,28.62
1315,0.0,22.25,100.0,30.36,60300,1,14,16,6,0,1,0,0,0,1,0,0,0,7.09
1316,0.0,26.6,100.0,19.89,61200,1,14,17,6,0,1,0,0,0,1,0,0,0,5.4
1317,0.0,26.68,100.0,18.81,62100,1,14,17,6,0,1,0,0,0,1,0,0,0,5.11
1318,0.0,26.6,100.0,18.62,63000,1,14,17,6,0,1,0,0,0,1,0,0,0,5.04
1319,0.0,26.64,100.0,19.09,63900,1,14,17,6,0,1,0,0,0,1,0,0,0,5.18
1320,0.0,26.82,100.0,18.47,64800,1,14,18,6,0,1,0,0,0,1,0,0,0,5.04
1321,0.0,10.91,100.0,39.92,65700,1,14,18,6,0,1,0,0,0,1,0,0,0,4.75
1322,0.0,9.47,100.0,44.83,66600,1,14,18,6,0,1,0,0,0,1,0,0,0,4.75
1323,0.0,23.22,100.0,20.77,67500,1,14,18,6,0,1,0,0,0,1,0,0,0,4.93
1324,0.0,27.04,100.0,17.94,68400,1,14,19,6,0,1,0,0,0,1,0,0,0,4.93
1325,0.0,27.0,100.0,18.1,69300,1,14,19,6,0,1,0,0,0,1,0,0,0,4.97
1326,0.0,27.0,100.0,17.96,70200,1,14,19,6,0,1,0,0,0,1,0,0,0,4.93
1327,0.0,27.04,100.0,18.08,71100,1,14,19,6,0,1,0,0,0,1,0,0,0,4.97
1328,0.0,26.93,100.0,18.4,72000,1,14,20,6,0,1,0,0,0,1,0,0,0,5.04
1329,0.0,27.04,100.0,18.08,72900,1,14,20,6,0,1,0,0,0,1,0,0,0,4.97
1330,0.0,27.14,100.0,17.87,73800,1,14,20,6,0,1,0,0,0,1,0,0,0,4.93
1331,0.0,27.04,100.0,17.94,74700,1,14,20,6,0,1,0,0,0,1,0,0,0,4.93
1332,0.0,26.96,100.0,18.13,75600,1,14,21,6,0,1,0,0,0,1,0,0,0,4.97
1333,0.0,27.0,100.0,18.21,76500,1,14,21,6,0,1,0,0,0,1,0,0,0,5.0
1334,0.0,27.07,100.0,17.92,77400,1,14,21,6,0,1,0,0,0,1,0,0,0,4.93
1335,0.0,26.96,100.0,18.13,78300,1,14,21,6,0,1,0,0,0,1,0,0,0,4.97
1336,0.0,27.11,100.0,17.89,79200,1,14,22,6,0,1,0,0,0,1,0,0,0,4.93
1337,1.37,15.62,96.19,29.49,80100,1,14,22,6,0,1,0,0,0,1,0,0,0,4.82
1338,4.21,0.0,73.84,100.0,81000,1,14,22,6,0,1,0,0,0,1,0,0,0,4.61
1339,4.1,0.0,74.43,100.0,81900,1,14,22,6,0,1,0,0,0,1,0,0,0,4.57
1340,4.0,0.0,75.25,100.0,82800,1,14,23,6,0,1,0,0,0,1,0,0,0,4.57
1341,3.56,0.0,78.43,100.0,83700,1,14,23,6,0,1,0,0,0,1,0,0,0,4.5
1342,3.56,0.0,79.15,100.0,84600,1,14,23,6,0,1,0,0,0,1,0,0,0,4.61
1343,3.74,0.0,77.18,100.0,85500,1,14,23,6,0,1,0,0,0,1,0,0,0,4.54
