time_index,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,season_autumn,season_spring,season_summer,season_winter,holiday_holiday,holiday_no_holiday,functioning_day_no,functioning_day_yes,rented_bike_count
1184,7,-2,49,1.9,1281,-11.3,0,0,0,0,0,0,1,0,1,0,1,334
1185,8,-2.5,50,1,1281,-11.5,0,0,0,0,0,0,1,0,1,0,1,648
1186,9,-2.1,42,1.3,1519,-13.3,0.17,0,0,0,0,0,1,0,1,0,1,387
1187,10,0,29,1.3,1592,-15.9,0.52,0,0,0,0,0,1,0,1,0,1,255
1188,11,2.2,20,0.6,1794,-18.5,0.83,0,0,0,0,0,1,0,1,0,1,283
1189,12,4.3,28,1.5,1858,-12.6,0.98,0,0,0,0,0,1,0,1,0,1,341
1190,13,4.7,26,2.6,1370,-13.2,1.11,0,0,0,0,0,1,0,1,0,1,341
1191,14,4.7,24,3.6,1552,-14.2,1.08,0,0,0,0,0,1,0,1,0,1,349
1192,15,5.4,25,2.4,1686,-13.1,0.9,0,0,0,0,0,1,0,1,0,1,381
1193,16,4.9,27,2.8,1648,-12.5,0.65,0,0,0,0,0,1,0,1,0,1,390
1194,17,4.1,34,3.1,1810,-10.3,0.28,0,0,0,0,0,1,0,1,0,1,468
1195,18,2.9,45,1.6,1629,-7.8,0.04,0,0,0,0,0,1,0,1,0,1,702
1196,19,2,48,1.8,1519,-7.8,0,0,0,0,0,0,1,0,1,0,1,471
1197,20,1.2,51,0.6,1544,-7.8,0,0,0,0,0,0,1,0,1,0,1,342
1198,21,0.5,52,0.8,1595,-8.2,0,0,0,0,0,0,1,0,1,0,1,331
1199,22,0,56,0.8,1544,-7.7,0,0,0,0,0,0,1,0,1,0,1,292
1200,23,-0.5,59,0.9,1487,-7.5,0,0,0,0,0,0,1,0,1,0,1,236
1201,0,-0.6,60,0.6,1433,-7.4,0,0,0,0,0,0,1,0,1,0,1,228
1202,1,-0.9,64,0.4,1273,-6.8,0,0,0,0,0,0,1,0,1,0,1,258
1203,2,-0.9,65,0.6,1369,-6.6,0,0,0,0,0,0,1,0,1,0,1,216
1204,3,-0.9,65,0.2,1359,-6.6,0,0,0,0,0,0,1,0,1,0,1,118
1205,4,-0.7,65,0.6,1226,-6.4,0,0,0,0,0,0,1,0,1,0,1,89
1206,5,-0.3,62,0.6,862,-6.7,0,0,0,0,0,0,1,0,1,0,1,56
1207,6,-0.1,60,0.4,1080,-6.9,0,0,0,0,0,0,1,0,1,0,1,50
1208,7,0.2,60,0.3,1145,-6.6,0,0,0,0,0,0,1,0,1,0,1,101
1209,8,0.3,63,0.4,1140,-5.9,0,0,0,0,0,0,1,0,1,0,1,191
1210,9,0.9,63,0.9,1090,-5.3,0.07,0,0,0,0,0,1,0,1,0,1,234
1211,10,2.1,60,1.2,1005,-4.8,0.3,0,0,0,0,0,1,0,1,0,1,259
1212,11,3.7,59,1.8,978,-3.5,0.51,0,0,0,0,0,1,0,1,0,1,285
1213,12,5.3,55,2.6,904,-3,0.85,0,0,0,0,0,1,0,1,0,1,325
1214,13,6.3,55,3,792,-2,0.85,0,0,0,0,0,1,0,1,0,1,356
1215,14,5.9,61,3.2,623,-1,0.52,0,0,0,0,0,1,0,1,0,1,334
1216,15,6.3,55,3,355,-2,0.68,0,0,0,0,0,1,0,1,0,1,406
1217,16,6.6,42,3,355,-5.4,0.48,0,0,0,0,0,1,0,1,0,1,352
1218,17,5.7,53,1.8,276,-3.1,0.22,0,0,0,0,0,1,0,1,0,1,377
1219,18,4.6,55,3.2,232,-3.6,0.03,0,0,0,0,0,1,0,1,0,1,283
1220,19,3.5,66,1.7,187,-2.2,0,0,0,0,0,0,1,0,1,0,1,223
1221,20,2.9,66,1.2,173,-2.8,0,0,0,0,0,0,1,0,1,0,1,219
1222,21,2.1,48,2.8,346,-7.7,0,0,0,0,0,0,1,0,1,0,1,220
1223,22,1.5,48,2.4,422,-8.3,0,0,0,0,0,0,1,0,1,0,1,232
1224,23,0.8,53,1.7,382,-7.7,0,0,0,0,0,0,1,0,1,0,1,164
1225,0,-0.3,60,1.9,340,-7.1,0,0,0,0,0,0,1,0,1,0,1,196
1226,1,-0.8,58,0.4,400,-8,0,0,0,0,0,0,1,0,1,0,1,177
1227,2,-1.5,63,1,380,-7.6,0,0,0,0,0,0,1,0,1,0,1,107
1228,3,-2,60,0.5,474,-8.7,0,0,0,0,0,0,1,0,1,0,1,107
1229,4,-2.3,47,0.7,984,-12.1,0,0,0,0,0,0,1,0,1,0,1,73
1230,5,-2.6,49,1.1,1065,-11.8,0,0,0,0,0,0,1,0,1,0,1,32
1231,6,-3.1,54,1.4,1037,-11.1,0,0,0,0,0,0,1,0,1,0,1,36
1232,7,-3.2,54,1.2,1113,-11.2,0,0,0,0,0,0,1,0,1,0,1,61
1233,8,-3.6,53,0.5,1227,-11.8,0,0,0,0,0,0,1,0,1,0,1,115
1234,9,-3.2,46,0.8,1091,-13.2,0.15,0,0,0,0,0,1,0,1,0,1,152
1235,10,-1.3,37,0.8,1070,-14.1,0.47,0,0,0,0,0,1,0,1,0,1,189
1236,11,1.9,25,1,1493,-16.1,0.78,0,0,0,0,0,1,0,1,0,1,216
1237,12,3.9,30,1.6,1085,-12.1,0.91,0,0,0,0,0,1,0,1,0,1,271
1238,13,4.9,22,2,1446,-15,1,0,0,0,0,0,1,0,1,0,1,343
1239,14,5.4,18,1.2,1923,-17,0.96,0,0,0,0,0,1,0,1,0,1,340
1240,15,5.4,20,2.2,1890,-15.8,0.8,0,0,0,0,0,1,0,1,0,1,389
1241,16,4.7,17,2.1,2000,-18.3,0.55,0,0,0,0,0,1,0,1,0,1,396
1242,17,3.8,20,1.3,2000,-17.1,0.24,0,0,0,0,0,1,0,1,0,1,383
1243,18,2.5,24,2,2000,-16,0.02,0,0,0,0,0,1,0,1,0,1,295
1244,19,1.3,25,1.3,2000,-16.6,0,0,0,0,0,0,1,0,1,0,1,223
1245,20,0.3,27,0.4,2000,-16.5,0,0,0,0,0,0,1,0,1,0,1,258
1246,21,-0.1,29,0.5,2000,-16,0,0,0,0,0,0,1,0,1,0,1,237
1247,22,-0.3,32,0.7,2000,-15,0,0,0,0,0,0,1,0,1,0,1,207
1248,23,-0.4,32,0.6,2000,-15.1,0,0,0,0,0,0,1,0,1,0,1,170
1249,0,-0.2,30,0.4,2000,-15.7,0,0,0,0,0,0,1,0,1,0,1,171
1250,1,-0.2,32,0.7,2000,-14.9,0,0,0,0,0,0,1,0,1,0,1,97
1251,2,-0.2,33,1.4,2000,-14.5,0,0,0,0,0,0,1,0,1,0,1,73
1252,3,-0.3,31,0.3,2000,-15.4,0,0,0,0,0,0,1,0,1,0,1,53
1253,4,0,32,0.4,2000,-14.7,0,0,0,0,0,0,1,0,1,0,1,31
1254,5,0,32,0.7,2000,-14.7,0,0,0,0,0,0,1,0,1,0,1,60
1255,6,0,33,0.4,2000,-14.3,0,0,0,0,0,0,1,0,1,0,1,165
1256,7,-0.4,34,1,1989,-14.3,0,0,0,0,0,0,1,0,1,0,1,316
1257,8,-0.7,32,0.5,1991,-15.3,0,0,0,0,0,0,1,0,1,0,1,683
1258,9,0.1,33,0.8,1901,-14.3,0.06,0,0,0,0,0,1,0,1,0,1,365
1259,10,1.1,31,0.7,1898,-14.1,0.25,0,0,0,0,0,1,0,1,0,1,221
1260,11,2.4,27,0.9,1796,-14.7,0.47,0,0,0,0,0,1,0,1,0,1,277
1261,12,3.9,28,0.9,1383,-12.9,0.6,0,0,0,0,0,1,0,1,0,1,323
1262,13,3.9,33,0.6,1249,-10.9,0.19,0,0,0,0,0,1,0,1,0,1,281
1263,14,3.3,73,0.4,744,-1,0.11,0,0,0,0,0,1,0,1,0,1,249
1264,15,3.6,69,1.8,655,-1.5,0.17,0,0,0,0,0,1,0,1,0,1,63
1265,16,2,87,1.9,140,0,0.03,0,0,0,0,0,1,0,1,0,1,18
1266,17,1.3,93,1.2,81,0.2,0.03,0,0.2,0,0,0,1,0,1,0,1,43
1267,18,1.1,96,3,187,0.5,0,3.3,1,0,0,0,1,0,1,0,1,170
1268,19,-0.1,88,3.2,582,-1.8,0,0,1,0,0,0,1,0,1,0,1,167
1269,20,-0.8,85,2.9,836,-3,0,0,1,0,0,0,1,0,1,0,1,181
1270,21,-1.8,85,2.9,590,-3.9,0,0,1,0,0,0,1,0,1,0,1,187
1271,22,-3.2,81,3.9,492,-6,0,0,1,0,0,0,1,0,1,0,1,170
1272,23,-4.2,79,2.9,554,-7.3,0,0,1,0,0,0,1,0,1,0,1,139
1273,0,-5.3,77,3.8,894,-8.7,0,0,1,0,0,0,1,0,1,0,1,96
1274,1,-6,76,3.1,1178,-9.5,0,0,1,0,0,0,1,0,1,0,1,120
1275,2,-7.5,65,3.9,2000,-12.9,0,0,1,0,0,0,1,0,1,0,1,75
1276,3,-8.6,68,3.3,2000,-13.4,0,0,1,0,0,0,1,0,1,0,1,55
1277,4,-9.5,49,4.3,2000,-18.2,0,0,1,0,0,0,1,0,1,0,1,45
1278,5,-10.5,46,3,2000,-19.9,0,0,1,0,0,0,1,0,1,0,1,44
1279,6,-11.5,47,3.2,2000,-20.5,0,0,1,0,0,0,1,0,1,0,1,84
1280,7,-12.5,41,4.5,2000,-23,0,0,1,0,0,0,1,0,1,0,1,211
1281,8,-13,41,4,2000,-23.5,0,0,1,0,0,0,1,0,1,0,1,423
1282,9,-13.3,36,3.5,2000,-25.2,0.19,0,1,0,0,0,1,0,1,0,1,228
1283,10,-12.1,34,3.5,1968,-24.8,0.62,0,1,0,0,0,1,0,1,0,1,132
1284,11,-11.7,27,4,1935,-26.9,0.94,0,1,0,0,0,1,0,1,0,1,184
1285,12,-11.3,27,3.7,1955,-26.6,1.18,0,1,0,0,0,1,0,1,0,1,180
1286,13,-11,27,4,1959,-26.3,1.26,0,1,0,0,0,1,0,1,0,1,189
1287,14,-10.4,30,4.3,2000,-24.6,1.22,0,1,0,0,0,1,0,1,0,1,169
1288,15,-9.7,32,3.6,2000,-23.3,1.04,0,1,0,0,0,1,0,1,0,1,181
1289,16,-10.1,34,4.3,2000,-23,0.74,0,1,0,0,0,1,0,1,0,1,181
1290,17,-10.6,38,3.5,2000,-22.2,0.38,0,0.9,0,0,0,1,0,1,0,1,239
1291,18,-11.5,43,2.4,2000,-21.6,0.05,0,0.9,0,0,0,1,0,1,0,1,351
1292,19,-12,47,3.2,2000,-21,0,0,0.9,0,0,0,1,0,1,0,1,248
1293,20,-12.5,52,3,2000,-20.3,0,0,0.9,0,0,0,1,0,1,0,1,178
1294,21,-13.2,49,4.1,2000,-21.6,0,0,0.9,0,0,0,1,0,1,0,1,145
1295,22,-13.9,45,4,2000,-23.2,0,0,0.9,0,0,0,1,0,1,0,1,117
1296,23,-14.3,38,4,2000,-25.5,0,0,0.9,0,0,0,1,0,1,0,1,106
1297,0,-14.6,34,3.9,2000,-27,0,0,0.9,0,0,0,1,0,1,0,1,90
1298,1,-15,31,2.5,2000,-28.3,0,0,0.9,0,0,0,1,0,1,0,1,89
1299,2,-15.2,32,3.1,2000,-28.2,0,0,0.9,0,0,0,1,0,1,0,1,50
1300,3,-15.2,30,3.4,2000,-28.9,0,0,0.9,0,0,0,1,0,1,0,1,32
1301,4,-15.4,30,2.5,2000,-29.1,0,0,0.9,0,0,0,1,0,1,0,1,24
1302,5,-15.6,29,3.7,2000,-29.6,0,0,0.9,0,0,0,1,0,1,0,1,34
1303,6,-15.7,29,2.5,2000,-29.7,0,0,0.9,0,0,0,1,0,1,0,1,71
1304,7,-15.9,30,3,2000,-29.5,0,0,0.9,0,0,0,1,0,1,0,1,164
1305,8,-16.2,30,1.6,2000,-29.8,0,0,0.9,0,0,0,1,0,1,0,1,364
1306,9,-15.8,27,3.4,2000,-30.5,0.2,0,0.9,0,0,0,1,0,1,0,1,192
1307,10,-14.5,24,4.6,1902,-30.6,0.61,0,0.9,0,0,0,1,0,1,0,1,90
1308,11,-13.1,25,3.8,1964,-29,0.96,0,0.9,0,0,0,1,0,1,0,1,124
1309,12,-12.2,26,4,2000,-27.8,1.17,0,0.9,0,0,0,1,0,1,0,1,121
1310,13,-12,25,6,1887,-28,1.27,0,0.9,0,0,0,1,0,1,0,1,140
1311,14,-11.1,26,3.8,1980,-26.8,1.25,0,0.8,0,0,0,1,0,1,0,1,125
1312,15,-10.8,29,3.8,2000,-25.4,1.06,0,0.7,0,0,0,1,0,1,0,1,149
1313,16,-11.2,30,4.7,2000,-25.3,0.77,0,0.7,0,0,0,1,0,1,0,1,124
1314,17,-11.8,26,3.5,2000,-27.4,0.39,0,0.7,0,0,0,1,0,1,0,1,203
1315,18,-13,29,3.4,2000,-27.3,0.05,0,0.7,0,0,0,1,0,1,0,1,297
1316,19,-13.8,32,2.2,2000,-26.9,0,0,0.7,0,0,0,1,0,1,0,1,211
1317,20,-14.3,37,1.3,2000,-25.8,0,0,0.7,0,0,0,1,0,1,0,1,125
1318,21,-14.7,40,3.2,1933,-25.3,0,0,0.7,0,0,0,1,0,1,0,1,132
1319,22,-15.2,45,4,2000,-24.4,0,0,0.7,0,0,0,1,0,1,0,1,121
1320,23,-15.7,43,3.6,2000,-25.4,0,0,0.7,0,0,0,1,0,1,0,1,82
1321,0,-15.9,43,3.8,2000,-25.6,0,0,0.7,0,0,0,1,0,1,0,1,78
1322,1,-16.1,42,2.2,2000,-26,0,0,0.7,0,0,0,1,0,1,0,1,68
1323,2,-16,42,1.3,2000,-25.9,0,0,0.7,0,0,0,1,0,1,0,1,60
1324,3,-16,40,1.9,2000,-26.5,0,0,0.7,0,0,0,1,0,1,0,1,32
1325,4,-15.9,37,2.4,1985,-27.2,0,0,0.7,0,0,0,1,0,1,0,1,22
1326,5,-15.8,37,2.7,2000,-27.1,0,0,0.7,0,0,0,1,0,1,0,1,34
1327,6,-16.1,33,3,2000,-28.7,0,0,0.7,0,0,0,1,0,1,0,1,71
1328,7,-16.2,33,2.2,2000,-28.7,0,0,0.7,0,0,0,1,0,1,0,1,165
1329,8,-16.4,32,3.3,2000,-29.2,0.01,0,0.6,0,0,0,1,0,1,0,1,349
1330,9,-16.2,33,2.9,2000,-28.7,0.19,0,0.6,0,0,0,1,0,1,0,1,187
1331,10,-15.3,33,2.4,2000,-27.9,0.56,0,0.6,0,0,0,1,0,1,0,1,105
1332,11,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,0,0,0,1,0,1,0,1,122
1333,12,-12.8,25,3.2,1981,-28.7,1.16,0,0.6,0,0,0,1,0,1,0,1,142
1334,13,-11.4,27,3.9,2000,-26.7,1.26,0,0.6,0,0,0,1,0,1,0,1,130
1335,14,-10.4,25,2.3,1981,-26.7,1.21,0,0.5,0,0,0,1,0,1,0,1,160
1336,15,-9.7,28,3.7,2000,-24.8,1,0,0.5,0,0,0,1,0,1,0,1,130
1337,16,-9.6,31,2.6,1973,-23.6,0.66,0,0.5,0,0,0,1,0,1,0,1,152
1338,17,-10.9,32,4,2000,-24.4,0.28,0,0.5,0,0,0,1,0,1,0,1,170
1339,18,-11.8,33,4,2000,-24.8,0.04,0,0.5,0,0,0,1,0,1,0,1,288
1340,19,-12.7,33,3.7,2000,-25.6,0,0,0.5,0,0,0,1,0,1,0,1,178
1341,20,-13.5,33,2.4,2000,-26.3,0,0,0.5,0,0,0,1,0,1,0,1,141
1342,21,-14.1,35,2.2,2000,-26.2,0,0,0.5,0,0,0,1,0,1,0,1,137
1343,22,-14.6,35,2.5,2000,-26.7,0,0,0.5,0,0,0,1,0,1,0,1,113
1344,23,-14.9,35,2.8,2000,-26.9,0,0,0.5,0,0,0,1,0,1,0,1,79
1345,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,0,0,0,1,0,1,0,1,68
1346,1,-15.3,34,1.7,2000,-27.6,0,0,0.5,0,0,0,1,0,1,0,1,93
1347,2,-15.6,33,2.2,2000,-28.2,0,0,0.5,0,0,0,1,0,1,0,1,54
1348,3,-15.9,34,2.9,2000,-28.2,0,0,0.5,0,0,0,1,0,1,0,1,41
1349,4,-16.4,36,1.5,2000,-28,0,0,0.5,0,0,0,1,0,1,0,1,24
1350,5,-16.9,38,2.3,2000,-27.9,0,0,0.5,0,0,0,1,0,1,0,1,36
1351,6,-17.4,40,1.6,2000,-27.7,0,0,0.5,0,0,0,1,0,1,0,1,64
1352,7,-17.5,38,3.4,2000,-28.4,0,0,0.5,0,0,0,1,0,1,0,1,142
1353,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,0,0,0,1,0,1,0,1,322
1354,9,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,0,0,0,1,0,1,0,1,149
1355,10,-16.5,33,3.4,1703,-29,0.62,0,0.5,0,0,0,1,0,1,0,1,96
1356,11,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,0,0,0,1,0,1,0,1,93
1357,12,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,0,0,0,1,0,1,0,1,111
1358,13,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,0,0,0,1,0,1,0,1,115
1359,14,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,0,0,0,1,0,1,0,1,116
1360,15,-11.4,27,3.3,1805,-26.7,0,0,0.4,0,0,0,1,0,1,0,1,140
1361,16,-10.8,28,2.7,1778,-25.8,0.77,0,0.4,0,0,0,1,0,1,0,1,147
1362,17,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,0,0,0,1,0,1,0,1,196
1363,18,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,0,0,0,1,0,1,0,1,305
1364,19,-13.2,33,2.4,1863,-26.1,0,0,0.3,0,0,0,1,0,1,0,1,171
1365,20,-13.7,35,1.7,1878,-25.9,0,0,0.3,0,0,0,1,0,1,0,1,121
1366,21,-14.1,36,1.8,1869,-25.9,0,0,0.3,0,0,0,1,0,1,0,1,130
1367,22,-14.6,40,1.8,1746,-25.2,0,0,0.3,0,0,0,1,0,1,0,1,108
1368,23,-14.4,38,2.7,1738,-25.6,0,0,0.3,0,0,0,1,0,1,0,1,89
1369,0,-15,42,1.2,1766,-25,0,0,0.3,0,0,0,1,0,1,0,1,80
1370,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,0,0,0,1,0,1,0,1,94
1371,2,-15.3,43,0.6,1867,-25,0,0,0.3,0,0,0,1,0,1,0,1,75
1372,3,-15.3,43,0.8,1963,-25,0,0,0.3,0,0,0,1,0,1,0,1,41
1373,4,-15.3,47,0.8,1868,-24,0,0,0.3,0,0,0,1,0,1,0,1,36
1374,5,-15.4,45,0.8,2000,-24.6,0,0,0.3,0,0,0,1,0,1,0,1,25
1375,6,-15.3,47,0.7,1921,-24,0,0,0.3,0,0,0,1,0,1,0,1,33
1376,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,0,0,0,1,0,1,0,1,57
1377,8,-15.9,58,0.9,1369,-22.2,0,0,0.3,0,0,0,1,0,1,0,1,84
1378,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,0,0,0,1,0,1,0,1,105
1379,10,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,0,0,0,1,0,1,0,1,96
1380,11,-9.6,33,1.1,1748,-22.9,0.9,0,0.3,0,0,0,1,0,1,0,1,125
1381,12,-7.7,32,2.5,1763,-21.5,1.13,0,0.3,0,0,0,1,0,1,0,1,145
1382,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,0,0,0,1,0,1,0,1,189
1383,14,-4.1,25,2,1730,-21.2,1.2,0,0.2,0,0,0,1,0,1,0,1,193
1384,15,-3.7,26,2.2,1739,-20.4,1.04,0,0,0,0,0,1,0,1,0,1,192
1385,16,-3.7,25,2.6,1839,-20.9,0.74,0,0,0,0,0,1,0,1,0,1,195
1386,17,-4.6,26,1.9,2000,-21.2,0.39,0,0,0,0,0,1,0,1,0,1,207
1387,18,-6.6,31,3,1988,-20.9,0.06,0,0,0,0,0,1,0,1,0,1,162
1388,19,-7.1,33,2,1887,-20.6,0,0,0,0,0,0,1,0,1,0,1,122
1389,20,-7.6,36,1.7,1858,-20.1,0,0,0,0,0,0,1,0,1,0,1,117
1390,21,-7.9,35,2.6,1878,-20.7,0,0,0,0,0,0,1,0,1,0,1,103
1391,22,-7.8,43,2.3,1804,-18.2,0,0,0,0,0,0,1,0,1,0,1,114
1392,23,-7.6,42,1.2,1760,-18.3,0,0,0,0,0,0,1,0,1,0,1,103
1393,0,-7.5,36,2.3,1972,-20,0,0,0,0,0,0,1,0,1,0,1,125
1394,1,-7.5,45,2.4,1853,-17.4,0,0,0,0,0,0,1,0,1,0,1,103
1395,2,-7.8,51,1.9,1627,-16.1,0,0,0,0,0,0,1,0,1,0,1,72
1396,3,-7.7,49,1.8,1573,-16.5,0,0,0,0,0,0,1,0,1,0,1,67
1397,4,-7.6,37,1.6,1966,-19.8,0,0,0,0,0,0,1,0,1,0,1,38
1398,5,-7.5,33,1.5,2000,-21,0,0,0,0,0,0,1,0,1,0,1,21
1399,6,-7.8,35,1.9,2000,-20.6,0,0,0,0,0,0,1,0,1,0,1,30
1400,7,-8,39,1.9,2000,-19.5,0,0,0,0,0,0,1,0,1,0,1,42
1401,8,-8.1,43,1.7,1943,-18.5,0,0,0,0,0,0,1,0,1,0,1,72
1402,9,-7.8,41,1.8,1923,-18.7,0.17,0,0,0,0,0,1,0,1,0,1,104
1403,10,-5.9,35,1.9,1940,-18.9,0.53,0,0,0,0,0,1,0,1,0,1,111
1404,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,0,0,0,1,0,1,0,1,145
1405,12,-3.5,26,2.5,1756,-20.2,1.07,0,0,0,0,0,1,0,1,0,1,189
1406,13,-2.4,22,2.5,1866,-21.2,1.16,0,0,0,0,0,1,0,1,0,1,206
1407,14,-1.5,20,3,1992,-21.6,1.09,0,0,0,0,0,1,0,1,0,1,225
1408,15,-1.9,23,4.3,2000,-20.3,0.7,0,0,0,0,0,1,0,1,0,1,217
1409,16,-2.1,27,4,2000,-18.6,0.52,0,0,0,0,0,1,0,1,0,1,187
1410,17,-3.8,32,5.2,2000,-18.1,0.25,0,0,0,0,0,1,0,1,0,1,178
1411,18,-4.9,35,3.7,2000,-18,0.04,0,0,0,0,0,1,0,1,0,1,157
1412,19,-6,31,3.6,2000,-20.4,0,0,0,0,0,0,1,0,1,0,1,134
1413,20,-7,30,2.8,2000,-21.6,0,0,0,0,0,0,1,0,1,0,1,113
1414,21,-7.3,34,3.5,2000,-20.5,0,0,0,0,0,0,1,0,1,0,1,106
1415,22,-7.9,40,2.5,1997,-19.1,0,0,0,0,0,0,1,0,1,0,1,105
1416,23,-8.7,42,2.1,1981,-19.3,0,0,0,0,0,0,1,0,1,0,1,81
1417,0,-9.3,45,0.7,1976,-19,0,0,0,0,0,0,1,0,1,0,1,80
1418,1,-9.8,47,1.3,1934,-19,0,0,0,0,0,0,1,0,1,0,1,62
1419,2,-10.2,47,0.9,1808,-19.3,0,0,0,0,0,0,1,0,1,0,1,49
1420,3,-9.8,43,2.8,1963,-20,0,0,0,0,0,0,1,0,1,0,1,27
1421,4,-9.9,45,2.5,1967,-19.6,0,0,0,0,0,0,1,0,1,0,1,26
1422,5,-10.4,47,1,1921,-19.5,0,0,0,0,0,0,1,0,1,0,1,50
1423,6,-10.9,43,1,1967,-21,0,0,0,0,0,0,1,0,1,0,1,94
1424,7,-11.1,37,1.6,2000,-22.9,0,0,0,0,0,0,1,0,1,0,1,231
1425,8,-11.5,38,1,1998,-23,0.01,0,0,0,0,0,1,0,1,0,1,450
1426,9,-10.8,34,2.9,1975,-23.6,0.17,0,0,0,0,0,1,0,1,0,1,217
1427,10,-9.5,28,3.7,1893,-24.6,0.59,0,0,0,0,0,1,0,1,0,1,135
1428,11,-8.1,24,3.6,1761,-25.1,0.91,0,0,0,0,0,1,0,1,0,1,166
1429,12,-7.3,23,3.8,1903,-24.9,1.17,0,0,0,0,0,1,0,1,0,1,186
1430,13,-6.9,23,4.6,1963,-24.6,1.28,0,0,0,0,0,1,0,1,0,1,166
1431,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,0,0,0,1,0,1,0,1,168
1432,15,-5.2,27,4.5,1927,-21.3,1.06,0,0,0,0,0,1,0,1,0,1,177
1433,16,-5.5,28,4.3,1926,-21.1,0.78,0,0,0,0,0,1,0,1,0,1,195
1434,17,-5.7,30,3.6,1978,-20.5,0.4,0,0,0,0,0,1,0,1,0,1,239
1435,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,0,0,0,1,0,1,0,1,438
1436,19,-7.1,40,3.2,2000,-18.4,0,0,0,0,0,0,1,0,1,0,1,282
1437,20,-7.4,41,3.8,2000,-18.4,0,0,0,0,0,0,1,0,1,0,1,197
1438,21,-7.7,42,2.9,1905,-18.4,0,0,0,0,0,0,1,0,1,0,1,182
1439,22,-8.8,40,3,1985,-19.9,0,0,0,0,0,0,1,0,1,0,1,172
1440,23,-9.4,41,1.6,2000,-20.2,0,0,0,0,0,0,1,0,1,0,1,99
1441,0,-10,34,1.1,2000,-22.9,0,0,0,0,0,0,1,0,1,0,1,108
1442,1,-10.4,37,0.3,2000,-22.3,0,0,0,0,0,0,1,0,1,0,1,129
1443,2,-10.6,40,1,2000,-21.6,0,0,0,0,0,0,1,0,1,0,1,84
1444,3,-10.7,42,1.4,2000,-21.1,0,0,0,0,0,0,1,0,1,0,1,54
1445,4,-11.1,50,1.2,1986,-19.4,0,0,0,0,0,0,1,0,1,0,1,33
1446,5,-11.3,53,1.6,1979,-19,0,0,0,0,0,0,1,0,1,0,1,47
1447,6,-11.2,53,0.9,2000,-18.9,0,0,0,0,0,0,1,0,1,0,1,94
1448,7,-11.3,57,0.9,1984,-18.1,0,0,0,0,0,0,1,0,1,0,1,214
1449,8,-11.1,61,0.7,1963,-17.1,0.01,0,0,0,0,0,1,0,1,0,1,491
1450,9,-9.9,49,0.8,1624,-18.6,0.2,0,0,0,0,0,1,0,1,0,1,254
1451,10,-7.5,42,0.9,1705,-18.2,0.55,0,0,0,0,0,1,0,1,0,1,170
1452,11,-4.5,29,1.3,1912,-19.8,0.79,0,0,0,0,0,1,0,1,0,1,220
1453,12,-3.2,32,2.7,1900,-17.5,1.01,0,0,0,0,0,1,0,1,0,1,253
1454,13,-1.3,35,2,1893,-14.8,1.18,0,0,0,0,0,1,0,1,0,1,225
1455,14,-1.1,46,2.1,1437,-11.2,0.72,0,0,0,0,0,1,0,1,0,1,238
1456,15,-1.6,55,2.5,1891,-9.4,0.64,0,0,0,0,0,1,0,1,0,1,173
1457,16,-2.2,76,1.7,233,-5.8,0.25,0,0,0,0,0,1,0,1,0,1,94
1458,17,-2.4,85,0.3,174,-4.5,0.06,0,0.6,0,0,0,1,0,1,0,1,53
1459,18,-2.3,91,0.4,202,-3.5,0,1.4,2,0,0,0,1,0,1,0,1,100
1460,19,-1.7,91,1.1,167,-2.9,0,0,3,0,0,0,1,0,1,0,1,59
1461,20,-1.5,91,1.7,270,-2.7,0,0,3.3,0,0,0,1,0,1,0,1,72
1462,21,-1.6,91,1.3,508,-2.8,0,1.5,3.5,0,0,0,1,0,1,0,1,60
1463,22,-1.7,85,1.2,1006,-3.8,0,0,3.5,0,0,0,1,0,1,0,1,73
1464,23,-1.7,83,1,1093,-4.2,0,0,3.5,0,0,0,1,0,1,0,1,62
1465,0,-1.7,83,0.8,1113,-4.2,0,0,3.5,0,0,0,1,0,1,0,1,69
1466,1,-1.6,81,1.1,1141,-4.4,0,0,3.5,0,0,0,1,0,1,0,1,96
1467,2,-1.6,80,1.4,1097,-4.6,0,0,3.5,0,0,0,1,0,1,0,1,60
1468,3,-2.2,83,1,977,-4.7,0,0,3.5,0,0,0,1,0,1,0,1,47
